source,channel,tradition,cohort,id,title,url,image_url,year,query,family_count
Wikimedia Commons,commons,alchemy,target,42014853,"File:Quinta essentia, das ist, Die höchste Subtilitet, Krafft vnd Wirckung, beyder der fürtrefflichsten, vnd menschlichem Geschlecht am nützlichsten Künsten, der Medicin vnd Alchemy - auch wie nahe diese (14585614317).jpg","https://commons.wikimedia.org/wiki/File:Quinta_essentia,_das_ist,_Die_h%C3%B6chste_Subtilitet,_Krafft_vnd_Wirckung,_beyder_der_f%C3%BCrtrefflichsten,_vnd_menschlichem_Geschlecht_am_n%C3%BCtzlichsten_K%C3%BCnsten,_der_Medicin_vnd_Alchemy_-_auch_wie_nahe_diese_(14585614317).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/Quinta_essentia%2C_das_ist%2C_Die_h%C3%B6chste_Subtilitet%2C_Krafft_vnd_Wirckung%2C_beyder_der_f%C3%BCrtrefflichsten%2C_vnd_menschlichem_Geschlecht_am_n%C3%BCtzlichsten_K%C3%BCnsten%2C_der_Medicin_vnd_Alchemy_-_auch_wie_nahe_diese_%2814585614317%29.jpg/960px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1574,alchemical illustration,0
Wikimedia Commons,commons,alchemy,target,42014850,"File:Quinta essentia, das ist, Die höchste Subtilitet, Krafft vnd Wirckung, beyder der fürtrefflichsten, vnd menschlichem Geschlecht am nützlichsten Künsten, der Medicin vnd Alchemy - auch wie nahe diese (14769752834).jpg","https://commons.wikimedia.org/wiki/File:Quinta_essentia,_das_ist,_Die_h%C3%B6chste_Subtilitet,_Krafft_vnd_Wirckung,_beyder_der_f%C3%BCrtrefflichsten,_vnd_menschlichem_Geschlecht_am_n%C3%BCtzlichsten_K%C3%BCnsten,_der_Medicin_vnd_Alchemy_-_auch_wie_nahe_diese_(14769752834).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/Quinta_essentia%2C_das_ist%2C_Die_h%C3%B6chste_Subtilitet%2C_Krafft_vnd_Wirckung%2C_beyder_der_f%C3%BCrtrefflichsten%2C_vnd_menschlichem_Geschlecht_am_n%C3%BCtzlichsten_K%C3%BCnsten%2C_der_Medicin_vnd_Alchemy_-_auch_wie_nahe_diese_%2814769752834%29.jpg/960px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1574,alchemical illustration,0
Wikimedia Commons,commons,alchemy,target,7833180,File:Red Alchemy Rose.jpg,https://commons.wikimedia.org/wiki/File:Red_Alchemy_Rose.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/Red_Alchemy_Rose.jpg/960px-Red_Alchemy_Rose.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2009,alchemy,0
Wikimedia Commons,commons,alchemy,target,39976698,File:René Descartes 1644 Specimina philosophiae 173.jpg,https://commons.wikimedia.org/wiki/File:Ren%C3%A9_Descartes_1644_Specimina_philosophiae_173.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/Ren%C3%A9_Descartes_1644_Specimina_philosophiae_173.jpg/960px-Ren%C3%A9_Descartes_1644_Specimina_philosophiae_173.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1644,alchemical illustration,0
Wikimedia Commons,commons,alchemy,target,90509599,"File:Ripley alchemical scroll - George Ripley, the author, is shown at the end of the scroll as a pilgrim - Princeton University Library MS. 93, around 1590.jpg","https://commons.wikimedia.org/wiki/File:Ripley_alchemical_scroll_-_George_Ripley,_the_author,_is_shown_at_the_end_of_the_scroll_as_a_pilgrim_-_Princeton_University_Library_MS._93,_around_1590.jpg",https://upload.wikimedia.org/wikipedia/commons/f/f2/Ripley_alchemical_scroll_-_George_Ripley%2C_the_author%2C_is_shown_at_the_end_of_the_scroll_as_a_pilgrim_-_Princeton_University_Library_MS._93%2C_around_1590.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1590,alchemical illustration,0
Wikimedia Commons,commons,alchemy,target,90509589,"File:Ripley alchemical scroll - Philosophical mercury dissolves silver and gold - Leonard Smethley, Princeton University Library, 1624.jpg","https://commons.wikimedia.org/wiki/File:Ripley_alchemical_scroll_-_Philosophical_mercury_dissolves_silver_and_gold_-_Leonard_Smethley,_Princeton_University_Library,_1624.jpg",https://upload.wikimedia.org/wikipedia/commons/e/e2/Ripley_alchemical_scroll_-_Philosophical_mercury_dissolves_silver_and_gold_-_Leonard_Smethley%2C_Princeton_University_Library%2C_1624.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1624,alchemical illustration,1
Wikimedia Commons,commons,alchemy,target,90509593,"File:Ripley alchemical scroll - Philosophical mercury in the tree of life draws out a child - Leonard Smethley, Princeton University Library, 1624.jpg","https://commons.wikimedia.org/wiki/File:Ripley_alchemical_scroll_-_Philosophical_mercury_in_the_tree_of_life_draws_out_a_child_-_Leonard_Smethley,_Princeton_University_Library,_1624.jpg",https://upload.wikimedia.org/wikipedia/commons/9/91/Ripley_alchemical_scroll_-_Philosophical_mercury_in_the_tree_of_life_draws_out_a_child_-_Leonard_Smethley%2C_Princeton_University_Library%2C_1624.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1624,alchemical illustration,2
Wikimedia Commons,commons,alchemy,target,90509591,"File:Ripley alchemical scroll - Prime matter as a toad putrefying in a vessel - Leonard Smethley, Princeton University Library, 1624.jpg","https://commons.wikimedia.org/wiki/File:Ripley_alchemical_scroll_-_Prime_matter_as_a_toad_putrefying_in_a_vessel_-_Leonard_Smethley,_Princeton_University_Library,_1624.jpg",https://upload.wikimedia.org/wikipedia/commons/4/4b/Ripley_alchemical_scroll_-_Prime_matter_as_a_toad_putrefying_in_a_vessel_-_Leonard_Smethley%2C_Princeton_University_Library%2C_1624.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1624,alchemical illustration,3
Wikimedia Commons,commons,alchemy,target,90509595,"File:Ripley alchemical scroll - The fall of man combined with the chemical wedding - Princeton University Library MS. 93, around 1590.jpg","https://commons.wikimedia.org/wiki/File:Ripley_alchemical_scroll_-_The_fall_of_man_combined_with_the_chemical_wedding_-_Princeton_University_Library_MS._93,_around_1590.jpg",https://upload.wikimedia.org/wikipedia/commons/7/75/Ripley_alchemical_scroll_-_The_fall_of_man_combined_with_the_chemical_wedding_-_Princeton_University_Library_MS._93%2C_around_1590.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1590,alchemical illustration,1
Wikimedia Commons,commons,alchemy,target,90511076,"File:Ripley alchemical scroll. Leonard Smethley, 1624, after George Ripley. Princeton University Library.jpg","https://commons.wikimedia.org/wiki/File:Ripley_alchemical_scroll._Leonard_Smethley,_1624,_after_George_Ripley._Princeton_University_Library.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/Ripley_alchemical_scroll._Leonard_Smethley%2C_1624%2C_after_George_Ripley._Princeton_University_Library.jpg/960px-Ripley_alchemical_scroll._Leonard_Smethley%2C_1624%2C_after_George_Ripley._Princeton_University_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1624,alchemical illustration,3
Wikimedia Commons,commons,alchemy,target,26302942,File:Sailboat Alchemy (2706870985).jpg,https://commons.wikimedia.org/wiki/File:Sailboat_Alchemy_(2706870985).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/Sailboat_Alchemy_%282706870985%29.jpg/960px-Sailboat_Alchemy_%282706870985%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2008,alchemy,0
Wikimedia Commons,commons,alchemy,target,112364124,File:Salt symbol (alchemical).svg,https://commons.wikimedia.org/wiki/File:Salt_symbol_(alchemical).svg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/06/Salt_symbol_%28alchemical%29.svg/960px-Salt_symbol_%28alchemical%29.svg.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2021,alchemy,0
Wikimedia Commons,commons,alchemy,target,35998129,"File:Sendivogius ""New light of alchymy"", 1674; title page Wellcome L0022782.jpg","https://commons.wikimedia.org/wiki/File:Sendivogius_%22New_light_of_alchymy%22,_1674%3B_title_page_Wellcome_L0022782.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/Sendivogius_%22New_light_of_alchymy%22%2C_1674%3B_title_page_Wellcome_L0022782.jpg/960px-Sendivogius_%22New_light_of_alchymy%22%2C_1674%3B_title_page_Wellcome_L0022782.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1674,alchemy,0
Wikimedia Commons,commons,alchemy,target,42632833,"File:Sinceri Renati Sämtliche Philosophisch- und Chymische Schrifften, als- I. Die wahrhaffte und vollkommene Bereitung des Philosophischen Steins, &c. II. Theo-Philosophia Theoretico-Practica, oder der (14781108464).jpg","https://commons.wikimedia.org/wiki/File:Sinceri_Renati_S%C3%A4mtliche_Philosophisch-_und_Chymische_Schrifften,_als-_I._Die_wahrhaffte_und_vollkommene_Bereitung_des_Philosophischen_Steins,_%26c._II._Theo-Philosophia_Theoretico-Practica,_oder_der_(14781108464).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/Sinceri_Renati_S%C3%A4mtliche_Philosophisch-_und_Chymische_Schrifften%2C_als-_I._Die_wahrhaffte_und_vollkommene_Bereitung_des_Philosophischen_Steins%2C_%26c._II._Theo-Philosophia_Theoretico-Practica%2C_oder_der_%2814781108464%29.jpg/960px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1741,alchemy,0
Wikimedia Commons,commons,alchemy,target,113197445,File:Soap symbol (alchemical).svg,https://commons.wikimedia.org/wiki/File:Soap_symbol_(alchemical).svg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/Soap_symbol_%28alchemical%29.svg/960px-Soap_symbol_%28alchemical%29.svg.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2021,alchemical,0
Wikimedia Commons,commons,alchemy,target,139864669,File:Spiegel Kunst Natur Cabala 1 Nature & Art.jpg,https://commons.wikimedia.org/wiki/File:Spiegel_Kunst_Natur_Cabala_1_Nature_%26_Art.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/Spiegel_Kunst_Natur_Cabala_1_Nature_%26_Art.jpg/960px-Spiegel_Kunst_Natur_Cabala_1_Nature_%26_Art.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1663,alchemy,0
Wikimedia Commons,commons,alchemy,target,139864670,File:Spiegel Kunst Natur Cabala 3 Conviction.jpg,https://commons.wikimedia.org/wiki/File:Spiegel_Kunst_Natur_Cabala_3_Conviction.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/26/Spiegel_Kunst_Natur_Cabala_3_Conviction.jpg/960px-Spiegel_Kunst_Natur_Cabala_3_Conviction.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1663,alchemy,2
Wikimedia Commons,commons,alchemy,target,139864678,File:Spiegel Kunst Natur Cabala 4 Endt - Multiplication.jpg,https://commons.wikimedia.org/wiki/File:Spiegel_Kunst_Natur_Cabala_4_Endt_-_Multiplication.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/Spiegel_Kunst_Natur_Cabala_4_Endt_-_Multiplication.jpg/960px-Spiegel_Kunst_Natur_Cabala_4_Endt_-_Multiplication.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1663,alchemy,1
Wikimedia Commons,commons,alchemy,target,139864671,File:Spiegel Kunst Natur Cabala Z Anfang Exaltation.jpg,https://commons.wikimedia.org/wiki/File:Spiegel_Kunst_Natur_Cabala_Z_Anfang_Exaltation.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/Spiegel_Kunst_Natur_Cabala_Z_Anfang_Exaltation.jpg/960px-Spiegel_Kunst_Natur_Cabala_Z_Anfang_Exaltation.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1663,alchemy,0
Wikimedia Commons,commons,alchemy,target,15576433,File:Splendor Solis - Portion of Plate 3.jpg,https://commons.wikimedia.org/wiki/File:Splendor_Solis_-_Portion_of_Plate_3.jpg,https://upload.wikimedia.org/wikipedia/commons/d/db/Splendor_Solis_-_Portion_of_Plate_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1582,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,115295989,File:Splendor Solis 18.jpg,https://commons.wikimedia.org/wiki/File:Splendor_Solis_18.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Splendor_Solis_18.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1582,alchemical manuscript,2
Wikimedia Commons,commons,alchemy,target,4173336,File:Splendor solis das grosse waschfest vor der stadt 1531 detail.jpg,https://commons.wikimedia.org/wiki/File:Splendor_solis_das_grosse_waschfest_vor_der_stadt_1531_detail.jpg,https://upload.wikimedia.org/wikipedia/commons/c/ca/Splendor_solis_das_grosse_waschfest_vor_der_stadt_1531_detail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1531,alchemical manuscript,0
Wikimedia Commons,commons,alchemy,target,4173355,File:Splendor solis das grosse waschfest vor der stadt 1531.jpg,https://commons.wikimedia.org/wiki/File:Splendor_solis_das_grosse_waschfest_vor_der_stadt_1531.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/88/Splendor_solis_das_grosse_waschfest_vor_der_stadt_1531.jpg/960px-Splendor_solis_das_grosse_waschfest_vor_der_stadt_1531.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1531,alchemical manuscript,0
Wikimedia Commons,commons,alchemy,target,182120748,File:Squared Circle (alchemical symbol).png,https://commons.wikimedia.org/wiki/File:Squared_Circle_(alchemical_symbol).png,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/Squared_Circle_%28alchemical_symbol%29.png/960px-Squared_Circle_%28alchemical_symbol%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026,alchemical,1
Wikimedia Commons,commons,alchemy,target,36057358,File:Symbolic alchemical watercolour drawings Wellcome L0032814.jpg,https://commons.wikimedia.org/wiki/File:Symbolic_alchemical_watercolour_drawings_Wellcome_L0032814.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/Symbolic_alchemical_watercolour_drawings_Wellcome_L0032814.jpg/960px-Symbolic_alchemical_watercolour_drawings_Wellcome_L0032814.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2018,alchemical,0
Wikimedia Commons,commons,alchemy,target,36058444,File:Symbolic alchemical watercolour drawings Wellcome L0032939.jpg,https://commons.wikimedia.org/wiki/File:Symbolic_alchemical_watercolour_drawings_Wellcome_L0032939.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c9/Symbolic_alchemical_watercolour_drawings_Wellcome_L0032939.jpg/960px-Symbolic_alchemical_watercolour_drawings_Wellcome_L0032939.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2018,alchemical,0
Wikimedia Commons,commons,alchemy,target,36058448,File:Symbolic alchemical watercolour drawings Wellcome L0032940.jpg,https://commons.wikimedia.org/wiki/File:Symbolic_alchemical_watercolour_drawings_Wellcome_L0032940.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/Symbolic_alchemical_watercolour_drawings_Wellcome_L0032940.jpg/960px-Symbolic_alchemical_watercolour_drawings_Wellcome_L0032940.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2018,alchemical,0
Wikimedia Commons,commons,alchemy,target,36058458,File:Symbolic alchemical watercolour drawings Wellcome L0032941.jpg,https://commons.wikimedia.org/wiki/File:Symbolic_alchemical_watercolour_drawings_Wellcome_L0032941.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/Symbolic_alchemical_watercolour_drawings_Wellcome_L0032941.jpg/960px-Symbolic_alchemical_watercolour_drawings_Wellcome_L0032941.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2018,alchemical,0
Wikimedia Commons,commons,alchemy,target,36059707,File:Symbolic alchemical watercolour drawings Wellcome L0033067.jpg,https://commons.wikimedia.org/wiki/File:Symbolic_alchemical_watercolour_drawings_Wellcome_L0033067.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/Symbolic_alchemical_watercolour_drawings_Wellcome_L0033067.jpg/960px-Symbolic_alchemical_watercolour_drawings_Wellcome_L0033067.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2018,alchemical,0
Wikimedia Commons,commons,alchemy,target,68133378,"File:Symbolic picture in alchemical text showing crowned man standing on sun and crowned woman standing on moon joining flowers with descending dove, which represents marriage and the union of LCCN92517537.jpg","https://commons.wikimedia.org/wiki/File:Symbolic_picture_in_alchemical_text_showing_crowned_man_standing_on_sun_and_crowned_woman_standing_on_moon_joining_flowers_with_descending_dove,_which_represents_marriage_and_the_union_of_LCCN92517537.jpg",https://upload.wikimedia.org/wikipedia/commons/a/ad/Symbolic_picture_in_alchemical_text_showing_crowned_man_standing_on_sun_and_crowned_woman_standing_on_moon_joining_flowers_with_descending_dove%2C_which_represents_marriage_and_the_union_of_LCCN92517537.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1593,alchemical illustration,1
Wikimedia Commons,commons,alchemy,target,173173675,"File:Tehran, Majles Library, MS 39481- 7219 fol. 58v-59r al-Khazini's Balance.jpg","https://commons.wikimedia.org/wiki/File:Tehran,_Majles_Library,_MS_39481-_7219_fol._58v-59r_al-Khazini%27s_Balance.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/Tehran%2C_Majles_Library%2C_MS_39481-_7219_fol._58v-59r_al-Khazini%27s_Balance.jpg/960px-Tehran%2C_Majles_Library%2C_MS_39481-_7219_fol._58v-59r_al-Khazini%27s_Balance.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,,alchemical illustration,0
Wikimedia Commons,commons,alchemy,target,160630341,File:The Alchemical Tree - geograph.org.uk - 7399598.jpg,https://commons.wikimedia.org/wiki/File:The_Alchemical_Tree_-_geograph.org.uk_-_7399598.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/The_Alchemical_Tree_-_geograph.org.uk_-_7399598.jpg/960px-The_Alchemical_Tree_-_geograph.org.uk_-_7399598.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,,alchemy,1
Wikimedia Commons,commons,alchemy,target,170662706,File:The Alchemical Writings of Edward Kelly figure 11.png,https://commons.wikimedia.org/wiki/File:The_Alchemical_Writings_of_Edward_Kelly_figure_11.png,https://upload.wikimedia.org/wikipedia/commons/9/92/The_Alchemical_Writings_of_Edward_Kelly_figure_11.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1893,alchemical,0
Wikimedia Commons,commons,alchemy,target,170662716,File:The Alchemical Writings of Edward Kelly figure 15.png,https://commons.wikimedia.org/wiki/File:The_Alchemical_Writings_of_Edward_Kelly_figure_15.png,https://upload.wikimedia.org/wikipedia/commons/c/ca/The_Alchemical_Writings_of_Edward_Kelly_figure_15.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1893,alchemical,0
Wikimedia Commons,commons,alchemy,target,170661617,File:The Alchemical Writings of Edward Kelly figure 3.png,https://commons.wikimedia.org/wiki/File:The_Alchemical_Writings_of_Edward_Kelly_figure_3.png,https://upload.wikimedia.org/wikipedia/commons/9/9e/The_Alchemical_Writings_of_Edward_Kelly_figure_3.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1893,alchemical,0
